build,computer.platform,date,time,subject,blockcode,trialcode,latency,response,expressions.nr_targettrials_AX,expressions.nr_nontargettrials_AY,expressions.nr_nontargettrials_BX,expressions.nr_nontargettrials_BY,expressions.phase1trials,expressions.phase3trials,blocknum,trialnum,values.counttrials,values.trialtype,values.phase,values.cue,values.distractor1,values.distractor2,values.probe,stimulusitem1,correct
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response2,1616,curtain,175,25,25,25,100,150,16,2,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response3,918,bell,175,25,25,25,100,150,16,3,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response4,1849,coffe,175,25,25,25,100,150,16,4,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response5,2511,school,175,25,25,25,100,150,16,5,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response6,1520,parent,175,25,25,25,100,150,16,6,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response7,6475,curtain,175,25,25,25,100,150,16,7,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial5_recall,trial5_recall_response8,713,,175,25,25,25,100,150,16,8,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_pres_instruct,trial6_pres_instruct1,1398,57,175,25,25,25,100,150,17,1,0,0,0,0,0,0,0,Now you are going to see a different list of words appear on the screen one by one.,0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_pres_instruct,trial6_pres_instruct2,4134,57,175,25,25,25,100,150,17,2,0,0,0,0,0,0,0,"Now you are going to see a different list of words appear on the screen one by one.    Once again, after the words have finished appearing on the screen you will be asked to type in as many of the words as you can remember, in any order that comes to mind.",0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_recall,trial6_recall_response1,5365,drum,175,25,25,25,100,150,19,1,0,0,0,0,0,0,0,recallrect2_empty,0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_recall,trial6_recall_response2,1290,curtain,175,25,25,25,100,150,19,2,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_recall,trial6_recall_response3,2160,bell,175,25,25,25,100,150,19,3,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_recall,trial6_recall_response4,1325,school,175,25,25,25,100,150,19,4,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial6_recall,trial6_recall_response5,362,,175,25,25,25,100,150,19,5,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_pres_instruct,trial7_pres_instruct2,2713,57,175,25,25,25,100,150,20,1,0,0,0,0,0,0,0,Remember the first list which you practiced learning multiple times?,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_pres_instruct,trial7_pres_instruct3,1347,57,175,25,25,25,100,150,20,2,0,0,0,0,0,0,0,Remember the first list which you practiced learning multiple times?   Please type in as many of those words as you can remember in any order that comes to mind.,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response1,3615,drum,175,25,25,25,100,150,21,1,0,0,0,0,0,0,0,recallrect2_empty,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response2,2021,curtain,175,25,25,25,100,150,21,2,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response3,1211,parent,175,25,25,25,100,150,21,3,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response4,1246,school,175,25,25,25,100,150,21,4,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response5,6397,fish,175,25,25,25,100,150,21,5,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response6,1033,moon,175,25,25,25,100,150,21,6,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,rey_trial7_recall,trial7_recall_response7,10740,,175,25,25,25,100,150,21,7,0,0,0,0,0,0,0,recallrect1_full,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct2,1494,0,175,25,25,25,100,150,22,1,0,0,0,0,0,0,0,task2_instruct2.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct3,17365,57,175,25,25,25,100,150,22,2,0,0,0,0,0,0,0,task2_instruct3.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct4,494,0,175,25,25,25,100,150,22,3,0,0,0,0,0,0,0,task2_instruct4.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct5,494,0,175,25,25,25,100,150,22,4,0,0,0,0,0,0,0,task2_instruct5.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct6,494,0,175,25,25,25,100,150,22,5,0,0,0,0,0,0,0,task2_instruct6.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct7,494,0,175,25,25,25,100,150,22,6,0,0,0,0,0,0,0,task2_instruct7.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct8,494,0,175,25,25,25,100,150,22,7,0,0,0,0,0,0,0,task2_instruct8.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct9,494,0,175,25,25,25,100,150,22,8,0,0,0,0,0,0,0,task2_instruct9.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct10,494,0,175,25,25,25,100,150,22,9,0,0,0,0,0,0,0,task2_instruct10.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct11,2742,57,175,25,25,25,100,150,22,10,0,0,0,0,0,0,0,task2_instruct11.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct12,1321,57,175,25,25,25,100,150,22,11,0,0,0,0,0,0,0,task2_instruct12.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct13,8279,57,175,25,25,25,100,150,22,12,0,0,0,0,0,0,0,task2_instruct13.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct14,5935,57,175,25,25,25,100,150,22,13,0,0,0,0,0,0,0,task2_instruct14.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct15,11065,57,175,25,25,25,100,150,22,14,0,0,0,0,0,0,0,task2_instruct15.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct16,10547,57,175,25,25,25,100,150,22,15,0,0,0,0,0,0,0,task2_instruct16.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct17,1123,57,175,25,25,25,100,150,22,16,0,0,0,0,0,0,0,task2_instruct17.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct18,6321,57,175,25,25,25,100,150,22,17,0,0,0,0,0,0,0,task2_instruct18.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,task2_instruct19,14568,57,175,25,25,25,100,150,22,18,0,0,0,0,0,0,0,task2_instruct19.png,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,20,0,1,0,0,0,0,0,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,1200,0,175,25,25,25,100,150,22,21,1,1,1,A,F,M,X,A,0
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,0,0,175,25,25,25,100,150,22,22,1,1,1,A,F,M,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,23,1,1,1,A,F,M,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,0,3,175,25,25,25,100,150,22,24,2,1,1,A,J,T,X,A,0
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,25,2,1,1,A,J,T,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,26,2,1,1,A,J,T,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,340,2,175,25,25,25,100,150,22,27,3,1,1,A,P,Z,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,28,3,1,1,A,P,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,29,3,1,1,A,P,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,329,2,175,25,25,25,100,150,22,30,4,1,1,A,L,B,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,31,4,1,1,A,L,B,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,32,4,1,1,A,L,B,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,293,2,175,25,25,25,100,150,22,33,5,1,1,A,V,L,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,34,5,1,1,A,V,L,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,35,5,1,1,A,V,L,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,258,2,175,25,25,25,100,150,22,36,6,1,1,A,G,Q,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,37,6,1,1,A,G,Q,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,38,6,1,1,A,G,Q,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,174,2,175,25,25,25,100,150,22,39,7,1,1,A,L,R,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,40,7,1,1,A,L,R,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,41,7,1,1,A,L,R,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,267,2,175,25,25,25,100,150,22,42,8,1,1,A,I,G,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,43,8,1,1,A,I,G,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,44,8,1,1,A,I,G,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,391,2,175,25,25,25,100,150,22,45,9,1,1,A,L,H,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,46,9,1,1,A,L,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,47,9,4,1,A,L,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,BY,524,3,175,25,25,25,100,150,22,48,10,4,1,J,Q,H,I,J,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,49,10,4,1,J,Q,H,I,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,50,10,3,1,J,Q,H,I,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,BX,504,2,175,25,25,25,100,150,22,51,11,3,1,D,T,E,X,D,0
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,52,11,3,1,D,T,E,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,53,11,2,1,D,T,E,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AY,565,3,175,25,25,25,100,150,22,54,12,2,1,A,J,G,Q,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,55,12,2,1,A,J,G,Q,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,56,12,4,1,A,J,G,Q,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,BY,497,3,175,25,25,25,100,150,22,57,13,4,1,F,V,G,Z,F,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,58,13,4,1,F,V,G,Z,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,59,13,1,1,F,V,G,Z,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,350,2,175,25,25,25,100,150,22,60,14,1,1,A,J,Z,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,61,14,1,1,A,J,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,62,14,1,1,A,J,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,267,2,175,25,25,25,100,150,22,63,15,1,1,A,Q,F,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,64,15,1,1,A,Q,F,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,65,15,1,1,A,Q,F,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,439,2,175,25,25,25,100,150,22,66,16,1,1,A,U,S,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,67,16,1,1,A,U,S,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,68,16,1,1,A,U,S,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,308,2,175,25,25,25,100,150,22,69,17,1,1,A,P,L,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,70,17,1,1,A,P,L,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,71,17,1,1,A,P,L,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,344,2,175,25,25,25,100,150,22,72,18,1,1,A,G,P,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,73,18,1,1,A,G,P,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,74,18,1,1,A,G,P,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,397,2,175,25,25,25,100,150,22,75,19,1,1,A,V,F,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,76,19,1,1,A,V,F,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,77,19,1,1,A,V,F,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,241,2,175,25,25,25,100,150,22,78,20,1,1,A,I,L,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,79,20,1,1,A,I,L,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,80,20,1,1,A,I,L,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,334,2,175,25,25,25,100,150,22,81,21,1,1,A,P,B,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,82,21,1,1,A,P,B,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,83,21,1,1,A,P,B,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,314,2,175,25,25,25,100,150,22,84,22,1,1,A,N,V,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,85,22,1,1,A,N,V,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,86,22,1,1,A,N,V,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,295,2,175,25,25,25,100,150,22,87,23,1,1,A,J,P,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,88,23,1,1,A,J,P,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,89,23,1,1,A,J,P,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,259,2,175,25,25,25,100,150,22,90,24,1,1,A,L,I,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,91,24,1,1,A,L,I,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,92,24,1,1,A,L,I,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,328,2,175,25,25,25,100,150,22,93,25,1,1,A,E,T,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,94,25,1,1,A,E,T,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,95,25,1,1,A,E,T,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,316,2,175,25,25,25,100,150,22,96,26,1,1,A,J,Z,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,97,26,1,1,A,J,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,98,26,1,1,A,J,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,441,3,175,25,25,25,100,150,22,99,27,1,1,A,T,U,X,A,0
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,100,27,1,1,A,T,U,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,101,27,1,1,A,T,U,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,253,2,175,25,25,25,100,150,22,102,28,1,1,A,J,H,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,103,28,1,1,A,J,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,104,28,1,1,A,J,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,258,2,175,25,25,25,100,150,22,105,29,1,1,A,D,J,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,106,29,1,1,A,D,J,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,107,29,1,1,A,D,J,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,390,2,175,25,25,25,100,150,22,108,30,1,1,A,C,J,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,109,30,1,1,A,C,J,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,110,30,1,1,A,C,J,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,267,2,175,25,25,25,100,150,22,111,31,1,1,A,J,C,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,112,31,1,1,A,J,C,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,113,31,1,1,A,J,C,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,247,2,175,25,25,25,100,150,22,114,32,1,1,A,U,C,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,115,32,1,1,A,U,C,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,116,32,1,1,A,U,C,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,244,2,175,25,25,25,100,150,22,117,33,1,1,A,C,R,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,118,33,1,1,A,C,R,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,119,33,1,1,A,C,R,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,344,2,175,25,25,25,100,150,22,120,34,1,1,A,H,U,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,121,34,1,1,A,H,U,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,122,34,1,1,A,H,U,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,373,2,175,25,25,25,100,150,22,123,35,1,1,A,Z,I,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,124,35,1,1,A,Z,I,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,125,35,1,1,A,Z,I,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,265,2,175,25,25,25,100,150,22,126,36,1,1,A,N,C,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,127,36,1,1,A,N,C,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,128,36,1,1,A,N,C,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,350,2,175,25,25,25,100,150,22,129,37,1,1,A,U,P,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,130,37,1,1,A,U,P,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,131,37,1,1,A,U,P,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,410,2,175,25,25,25,100,150,22,132,38,1,1,A,I,J,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,133,38,1,1,A,I,J,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,134,38,1,1,A,I,J,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,239,2,175,25,25,25,100,150,22,135,39,1,1,A,U,D,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,136,39,1,1,A,U,D,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,137,39,4,1,A,U,D,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,BY,403,3,175,25,25,25,100,150,22,138,40,4,1,T,J,Q,S,T,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,139,40,4,1,T,J,Q,S,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,140,40,1,1,T,J,Q,S,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,432,3,175,25,25,25,100,150,22,141,41,1,1,A,U,H,X,A,0
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,142,41,1,1,A,U,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,143,41,4,1,A,U,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,BY,452,3,175,25,25,25,100,150,22,144,42,4,1,E,N,L,O,E,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,145,42,4,1,E,N,L,O,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,146,42,1,1,E,N,L,O,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,305,2,175,25,25,25,100,150,22,147,43,1,1,A,M,S,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,148,43,1,1,A,M,S,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,149,43,1,1,A,M,S,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,325,2,175,25,25,25,100,150,22,150,44,1,1,A,E,S,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,151,44,1,1,A,E,S,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,152,44,1,1,A,E,S,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,314,2,175,25,25,25,100,150,22,153,45,1,1,A,F,V,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,154,45,1,1,A,F,V,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,155,45,1,1,A,F,V,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,486,2,175,25,25,25,100,150,22,156,46,1,1,A,I,Z,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,157,46,1,1,A,I,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,158,46,1,1,A,I,Z,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,459,2,175,25,25,25,100,150,22,159,47,1,1,A,E,H,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,160,47,1,1,A,E,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,161,47,1,1,A,E,H,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,335,2,175,25,25,25,100,150,22,162,48,1,1,A,F,O,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,163,48,1,1,A,F,O,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,trialselector,0,0,175,25,25,25,100,150,22,164,48,1,1,A,F,O,X,0,0
5.0.6.0,win,12117,19:01:38,1,axcpt,AX,692,2,175,25,25,25,100,150,22,165,49,1,1,A,O,S,X,A,1
5.0.6.0,win,12117,19:01:38,1,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,166,49,1,1,A,O,S,X,0,0
